cluster,hour,count,risk_score,risk_tier
47,4,32,5.59,🟠 HIGH
47,5,16,5.59,🟠 HIGH
47,6,33,5.59,🟠 HIGH
47,7,6,5.59,🟠 HIGH
47,8,1,5.59,🟠 HIGH
47,9,1,5.59,🟠 HIGH
47,19,1,5.59,🟠 HIGH
47,20,10,5.59,🟠 HIGH
47,21,118,5.59,🟠 HIGH
47,22,140,5.59,🟠 HIGH
47,23,133,5.59,🟠 HIGH
48,0,9,3.04,🟡 MEDIUM
48,1,3,3.04,🟡 MEDIUM
48,23,6,3.04,🟡 MEDIUM
49,0,2,6.51,🟠 HIGH
49,2,52,6.51,🟠 HIGH
49,3,10,6.51,🟠 HIGH
49,4,15,6.51,🟠 HIGH
49,5,62,6.51,🟠 HIGH
49,6,63,6.51,🟠 HIGH
49,7,32,6.51,🟠 HIGH
49,8,17,6.51,🟠 HIGH
49,9,7,6.51,🟠 HIGH
49,10,3,6.51,🟠 HIGH
49,11,2,6.51,🟠 HIGH
49,12,2,6.51,🟠 HIGH
49,18,4,6.51,🟠 HIGH
49,19,16,6.51,🟠 HIGH
49,20,45,6.51,🟠 HIGH
49,21,31,6.51,🟠 HIGH
49,22,12,6.51,🟠 HIGH
49,23,4,6.51,🟠 HIGH
50,0,61,5.26,🟠 HIGH
50,1,31,5.26,🟠 HIGH
50,2,70,5.26,🟠 HIGH
50,3,9,5.26,🟠 HIGH
50,4,27,5.26,🟠 HIGH
50,5,31,5.26,🟠 HIGH
50,6,50,5.26,🟠 HIGH
50,7,21,5.26,🟠 HIGH
50,8,7,5.26,🟠 HIGH
50,19,8,5.26,🟠 HIGH
50,20,13,5.26,🟠 HIGH
50,21,23,5.26,🟠 HIGH
50,22,29,5.26,🟠 HIGH
50,23,56,5.26,🟠 HIGH
51,0,56,7.1,🔴 CRITICAL
51,1,57,7.1,🔴 CRITICAL
51,2,25,7.1,🔴 CRITICAL
51,3,8,7.1,🔴 CRITICAL
51,4,4,7.1,🔴 CRITICAL
51,5,1,7.1,🔴 CRITICAL
51,6,1,7.1,🔴 CRITICAL
51,8,5,7.1,🔴 CRITICAL
51,21,4,7.1,🔴 CRITICAL
51,22,1,7.1,🔴 CRITICAL
51,23,28,7.1,🔴 CRITICAL
52,0,9,5.98,🟠 HIGH
52,2,4,5.98,🟠 HIGH
52,3,4,5.98,🟠 HIGH
52,4,6,5.98,🟠 HIGH
52,5,17,5.98,🟠 HIGH
52,6,29,5.98,🟠 HIGH
52,7,21,5.98,🟠 HIGH
52,8,25,5.98,🟠 HIGH
52,9,2,5.98,🟠 HIGH
52,21,1,5.98,🟠 HIGH
52,22,4,5.98,🟠 HIGH
52,23,5,5.98,🟠 HIGH
53,0,3,6.34,🟠 HIGH
53,1,19,6.34,🟠 HIGH
53,2,54,6.34,🟠 HIGH
53,3,45,6.34,🟠 HIGH
53,4,88,6.34,🟠 HIGH
53,5,34,6.34,🟠 HIGH
53,6,14,6.34,🟠 HIGH
53,7,4,6.34,🟠 HIGH
53,8,4,6.34,🟠 HIGH
53,19,3,6.34,🟠 HIGH
53,21,1,6.34,🟠 HIGH
54,0,25,6.41,🟠 HIGH
54,1,22,6.41,🟠 HIGH
54,2,79,6.41,🟠 HIGH
54,3,46,6.41,🟠 HIGH
54,4,29,6.41,🟠 HIGH
54,5,36,6.41,🟠 HIGH
54,6,29,6.41,🟠 HIGH
54,7,10,6.41,🟠 HIGH
54,8,2,6.41,🟠 HIGH
54,10,1,6.41,🟠 HIGH
54,19,16,6.41,🟠 HIGH
54,20,19,6.41,🟠 HIGH
54,21,43,6.41,🟠 HIGH
54,22,41,6.41,🟠 HIGH
54,23,36,6.41,🟠 HIGH
55,0,15,6.92,🟠 HIGH
55,1,31,6.92,🟠 HIGH
55,2,70,6.92,🟠 HIGH
55,3,44,6.92,🟠 HIGH
55,4,46,6.92,🟠 HIGH
55,5,72,6.92,🟠 HIGH
55,6,122,6.92,🟠 HIGH
55,7,73,6.92,🟠 HIGH
55,8,127,6.92,🟠 HIGH
55,9,138,6.92,🟠 HIGH
55,10,18,6.92,🟠 HIGH
55,11,5,6.92,🟠 HIGH
55,12,1,6.92,🟠 HIGH
55,17,1,6.92,🟠 HIGH
55,19,11,6.92,🟠 HIGH
55,20,8,6.92,🟠 HIGH
55,21,10,6.92,🟠 HIGH
55,22,15,6.92,🟠 HIGH
55,23,15,6.92,🟠 HIGH
56,0,6,4.0,🟠 HIGH
56,1,1,4.0,🟠 HIGH
56,2,1,4.0,🟠 HIGH
56,3,9,4.0,🟠 HIGH
56,4,9,4.0,🟠 HIGH
56,5,3,4.0,🟠 HIGH
56,8,2,4.0,🟠 HIGH
56,20,3,4.0,🟠 HIGH
56,21,1,4.0,🟠 HIGH
56,22,7,4.0,🟠 HIGH
56,23,5,4.0,🟠 HIGH
57,0,96,6.27,🟠 HIGH
57,1,46,6.27,🟠 HIGH
57,2,51,6.27,🟠 HIGH
57,3,57,6.27,🟠 HIGH
57,4,37,6.27,🟠 HIGH
57,5,120,6.27,🟠 HIGH
57,6,54,6.27,🟠 HIGH
57,7,42,6.27,🟠 HIGH
57,8,6,6.27,🟠 HIGH
57,9,8,6.27,🟠 HIGH
57,19,31,6.27,🟠 HIGH
57,20,167,6.27,🟠 HIGH
57,21,138,6.27,🟠 HIGH
57,22,56,6.27,🟠 HIGH
57,23,43,6.27,🟠 HIGH
58,0,96,5.93,🟠 HIGH
58,1,82,5.93,🟠 HIGH
58,2,164,5.93,🟠 HIGH
58,3,120,5.93,🟠 HIGH
58,4,102,5.93,🟠 HIGH
58,5,213,5.93,🟠 HIGH
58,6,155,5.93,🟠 HIGH
58,7,85,5.93,🟠 HIGH
58,8,45,5.93,🟠 HIGH
58,9,6,5.93,🟠 HIGH
58,15,2,5.93,🟠 HIGH
58,17,1,5.93,🟠 HIGH
58,18,1,5.93,🟠 HIGH
58,20,24,5.93,🟠 HIGH
58,21,174,5.93,🟠 HIGH
58,22,207,5.93,🟠 HIGH
58,23,203,5.93,🟠 HIGH
59,0,16,7.75,🔴 CRITICAL
59,1,43,7.75,🔴 CRITICAL
59,2,84,7.75,🔴 CRITICAL
59,3,101,7.75,🔴 CRITICAL
59,4,106,7.75,🔴 CRITICAL
59,5,59,7.75,🔴 CRITICAL
59,6,37,7.75,🔴 CRITICAL
59,7,30,7.75,🔴 CRITICAL
59,8,3,7.75,🔴 CRITICAL
59,9,3,7.75,🔴 CRITICAL
59,10,1,7.75,🔴 CRITICAL
59,19,1,7.75,🔴 CRITICAL
59,20,14,7.75,🔴 CRITICAL
59,21,1,7.75,🔴 CRITICAL
59,22,35,7.75,🔴 CRITICAL
59,23,18,7.75,🔴 CRITICAL
60,0,22,6.44,🟠 HIGH
60,1,60,6.44,🟠 HIGH
60,2,46,6.44,🟠 HIGH
60,3,28,6.44,🟠 HIGH
60,4,16,6.44,🟠 HIGH
60,5,27,6.44,🟠 HIGH
60,6,55,6.44,🟠 HIGH
60,7,44,6.44,🟠 HIGH
60,8,41,6.44,🟠 HIGH
60,9,5,6.44,🟠 HIGH
60,10,22,6.44,🟠 HIGH
60,11,10,6.44,🟠 HIGH
60,17,7,6.44,🟠 HIGH
60,18,6,6.44,🟠 HIGH
60,19,4,6.44,🟠 HIGH
60,20,1,6.44,🟠 HIGH
60,21,6,6.44,🟠 HIGH
60,23,1,6.44,🟠 HIGH
61,0,224,6.06,🟠 HIGH
61,1,190,6.06,🟠 HIGH
61,2,217,6.06,🟠 HIGH
61,3,419,6.06,🟠 HIGH
61,4,640,6.06,🟠 HIGH
61,5,1224,6.06,🟠 HIGH
61,6,1324,6.06,🟠 HIGH
61,7,467,6.06,🟠 HIGH
61,8,153,6.06,🟠 HIGH
61,9,37,6.06,🟠 HIGH
61,10,4,6.06,🟠 HIGH
61,11,8,6.06,🟠 HIGH
61,19,7,6.06,🟠 HIGH
61,20,22,6.06,🟠 HIGH
61,21,73,6.06,🟠 HIGH
61,22,161,6.06,🟠 HIGH
61,23,215,6.06,🟠 HIGH
62,0,19,4.96,🟠 HIGH
62,1,27,4.96,🟠 HIGH
62,2,15,4.96,🟠 HIGH
62,3,3,4.96,🟠 HIGH
62,4,4,4.96,🟠 HIGH
62,7,1,4.96,🟠 HIGH
62,8,1,4.96,🟠 HIGH
62,20,1,4.96,🟠 HIGH
62,21,1,4.96,🟠 HIGH
62,22,11,4.96,🟠 HIGH
62,23,10,4.96,🟠 HIGH
63,0,23,5.03,🟠 HIGH
63,1,29,5.03,🟠 HIGH
63,2,20,5.03,🟠 HIGH
63,3,21,5.03,🟠 HIGH
63,4,71,5.03,🟠 HIGH
63,5,91,5.03,🟠 HIGH
63,6,34,5.03,🟠 HIGH
63,7,21,5.03,🟠 HIGH
63,8,6,5.03,🟠 HIGH
63,9,3,5.03,🟠 HIGH
63,20,7,5.03,🟠 HIGH
63,21,13,5.03,🟠 HIGH
63,22,42,5.03,🟠 HIGH
63,23,17,5.03,🟠 HIGH
64,0,140,8.36,🔴 CRITICAL
64,1,91,8.36,🔴 CRITICAL
64,2,241,8.36,🔴 CRITICAL
64,3,89,8.36,🔴 CRITICAL
64,4,102,8.36,🔴 CRITICAL
64,5,76,8.36,🔴 CRITICAL
64,6,90,8.36,🔴 CRITICAL
64,7,30,8.36,🔴 CRITICAL
64,8,30,8.36,🔴 CRITICAL
64,9,19,8.36,🔴 CRITICAL
64,10,4,8.36,🔴 CRITICAL
64,11,4,8.36,🔴 CRITICAL
64,19,158,8.36,🔴 CRITICAL
64,20,171,8.36,🔴 CRITICAL
64,21,101,8.36,🔴 CRITICAL
64,22,68,8.36,🔴 CRITICAL
64,23,97,8.36,🔴 CRITICAL
65,4,11,2.86,🟡 MEDIUM
65,5,23,2.86,🟡 MEDIUM
65,6,12,2.86,🟡 MEDIUM
66,4,1,4.97,🟠 HIGH
66,5,6,4.97,🟠 HIGH
66,6,8,4.97,🟠 HIGH
66,7,5,4.97,🟠 HIGH
66,21,5,4.97,🟠 HIGH
67,0,2,5.72,🟠 HIGH
67,1,6,5.72,🟠 HIGH
67,4,3,5.72,🟠 HIGH
67,5,5,5.72,🟠 HIGH
67,7,2,5.72,🟠 HIGH
67,19,7,5.72,🟠 HIGH
67,22,3,5.72,🟠 HIGH
68,0,24,7.28,🔴 CRITICAL
68,1,3,7.28,🔴 CRITICAL
68,2,22,7.28,🔴 CRITICAL
68,3,1,7.28,🔴 CRITICAL
68,4,40,7.28,🔴 CRITICAL
68,5,66,7.28,🔴 CRITICAL
68,6,135,7.28,🔴 CRITICAL
68,7,18,7.28,🔴 CRITICAL
68,10,1,7.28,🔴 CRITICAL
68,19,37,7.28,🔴 CRITICAL
68,20,8,7.28,🔴 CRITICAL
68,21,50,7.28,🔴 CRITICAL
68,22,93,7.28,🔴 CRITICAL
68,23,89,7.28,🔴 CRITICAL
69,0,1,6.26,🟠 HIGH
69,1,1,6.26,🟠 HIGH
69,2,15,6.26,🟠 HIGH
69,3,19,6.26,🟠 HIGH
69,4,11,6.26,🟠 HIGH
69,5,20,6.26,🟠 HIGH
69,6,10,6.26,🟠 HIGH
69,7,7,6.26,🟠 HIGH
69,8,6,6.26,🟠 HIGH
69,20,1,6.26,🟠 HIGH
69,21,9,6.26,🟠 HIGH
69,22,9,6.26,🟠 HIGH
69,23,9,6.26,🟠 HIGH
70,0,543,6.34,🟠 HIGH
70,1,319,6.34,🟠 HIGH
70,2,338,6.34,🟠 HIGH
70,3,641,6.34,🟠 HIGH
70,4,360,6.34,🟠 HIGH
70,5,421,6.34,🟠 HIGH
70,6,225,6.34,🟠 HIGH
70,7,78,6.34,🟠 HIGH
70,8,15,6.34,🟠 HIGH
70,9,17,6.34,🟠 HIGH
70,10,1,6.34,🟠 HIGH
70,11,12,6.34,🟠 HIGH
70,19,31,6.34,🟠 HIGH
70,20,80,6.34,🟠 HIGH
70,21,394,6.34,🟠 HIGH
70,22,614,6.34,🟠 HIGH
70,23,662,6.34,🟠 HIGH
71,0,9,6.66,🟠 HIGH
71,1,29,6.66,🟠 HIGH
71,2,40,6.66,🟠 HIGH
71,3,22,6.66,🟠 HIGH
71,4,45,6.66,🟠 HIGH
71,5,82,6.66,🟠 HIGH
71,6,97,6.66,🟠 HIGH
71,7,23,6.66,🟠 HIGH
71,8,24,6.66,🟠 HIGH
71,9,1,6.66,🟠 HIGH
71,19,14,6.66,🟠 HIGH
71,20,5,6.66,🟠 HIGH
71,21,84,6.66,🟠 HIGH
71,22,71,6.66,🟠 HIGH
71,23,50,6.66,🟠 HIGH
72,0,66,7.35,🔴 CRITICAL
72,1,43,7.35,🔴 CRITICAL
72,2,137,7.35,🔴 CRITICAL
72,3,92,7.35,🔴 CRITICAL
72,4,36,7.35,🔴 CRITICAL
72,5,16,7.35,🔴 CRITICAL
72,6,19,7.35,🔴 CRITICAL
72,7,28,7.35,🔴 CRITICAL
72,8,41,7.35,🔴 CRITICAL
72,9,26,7.35,🔴 CRITICAL
72,11,2,7.35,🔴 CRITICAL
72,19,6,7.35,🔴 CRITICAL
72,20,137,7.35,🔴 CRITICAL
72,21,279,7.35,🔴 CRITICAL
72,22,320,7.35,🔴 CRITICAL
72,23,109,7.35,🔴 CRITICAL
73,0,24,7.75,🔴 CRITICAL
73,1,39,7.75,🔴 CRITICAL
73,2,18,7.75,🔴 CRITICAL
73,3,7,7.75,🔴 CRITICAL
73,4,5,7.75,🔴 CRITICAL
73,5,5,7.75,🔴 CRITICAL
73,6,79,7.75,🔴 CRITICAL
73,7,225,7.75,🔴 CRITICAL
73,8,163,7.75,🔴 CRITICAL
73,9,2,7.75,🔴 CRITICAL
73,10,7,7.75,🔴 CRITICAL
73,11,4,7.75,🔴 CRITICAL
73,19,12,7.75,🔴 CRITICAL
73,20,73,7.75,🔴 CRITICAL
73,21,33,7.75,🔴 CRITICAL
73,22,40,7.75,🔴 CRITICAL
73,23,15,7.75,🔴 CRITICAL
74,1,3,4.86,🟠 HIGH
74,2,4,4.86,🟠 HIGH
74,3,4,4.86,🟠 HIGH
74,4,2,4.86,🟠 HIGH
74,5,1,4.86,🟠 HIGH
74,6,2,4.86,🟠 HIGH
74,20,5,4.86,🟠 HIGH
74,21,7,4.86,🟠 HIGH
75,0,150,7.02,🔴 CRITICAL
75,1,210,7.02,🔴 CRITICAL
75,2,179,7.02,🔴 CRITICAL
75,3,127,7.02,🔴 CRITICAL
75,4,332,7.02,🔴 CRITICAL
75,5,437,7.02,🔴 CRITICAL
75,6,642,7.02,🔴 CRITICAL
75,7,272,7.02,🔴 CRITICAL
75,8,107,7.02,🔴 CRITICAL
75,9,6,7.02,🔴 CRITICAL
75,10,2,7.02,🔴 CRITICAL
75,19,5,7.02,🔴 CRITICAL
75,20,15,7.02,🔴 CRITICAL
75,21,89,7.02,🔴 CRITICAL
75,22,118,7.02,🔴 CRITICAL
75,23,76,7.02,🔴 CRITICAL
76,0,3,6.75,🟠 HIGH
76,1,5,6.75,🟠 HIGH
76,2,1,6.75,🟠 HIGH
76,3,5,6.75,🟠 HIGH
76,4,11,6.75,🟠 HIGH
76,5,24,6.75,🟠 HIGH
76,6,18,6.75,🟠 HIGH
76,7,14,6.75,🟠 HIGH
76,8,6,6.75,🟠 HIGH
76,9,1,6.75,🟠 HIGH
76,20,5,6.75,🟠 HIGH
76,21,29,6.75,🟠 HIGH
76,22,15,6.75,🟠 HIGH
76,23,2,6.75,🟠 HIGH
77,0,45,7.37,🔴 CRITICAL
77,1,23,7.37,🔴 CRITICAL
77,2,54,7.37,🔴 CRITICAL
77,3,68,7.37,🔴 CRITICAL
77,4,109,7.37,🔴 CRITICAL
77,5,174,7.37,🔴 CRITICAL
77,6,67,7.37,🔴 CRITICAL
77,7,71,7.37,🔴 CRITICAL
77,8,11,7.37,🔴 CRITICAL
77,9,19,7.37,🔴 CRITICAL
77,19,9,7.37,🔴 CRITICAL
77,20,29,7.37,🔴 CRITICAL
77,21,32,7.37,🔴 CRITICAL
77,22,54,7.37,🔴 CRITICAL
77,23,35,7.37,🔴 CRITICAL
78,0,7,3.12,🟡 MEDIUM
78,1,9,3.12,🟡 MEDIUM
78,2,4,3.12,🟡 MEDIUM
78,3,3,3.12,🟡 MEDIUM
78,5,13,3.12,🟡 MEDIUM
78,6,10,3.12,🟡 MEDIUM
78,7,1,3.12,🟡 MEDIUM
78,11,2,3.12,🟡 MEDIUM
78,21,2,3.12,🟡 MEDIUM
78,23,2,3.12,🟡 MEDIUM
79,0,30,6.28,🟠 HIGH
79,1,16,6.28,🟠 HIGH
79,2,20,6.28,🟠 HIGH
79,3,49,6.28,🟠 HIGH
79,4,26,6.28,🟠 HIGH
79,5,23,6.28,🟠 HIGH
79,7,1,6.28,🟠 HIGH
79,23,13,6.28,🟠 HIGH
80,0,11,6.67,🟠 HIGH
80,1,85,6.67,🟠 HIGH
80,2,30,6.67,🟠 HIGH
80,3,57,6.67,🟠 HIGH
80,4,33,6.67,🟠 HIGH
80,5,34,6.67,🟠 HIGH
80,6,44,6.67,🟠 HIGH
80,7,18,6.67,🟠 HIGH
80,8,16,6.67,🟠 HIGH
80,9,4,6.67,🟠 HIGH
80,19,1,6.67,🟠 HIGH
80,20,16,6.67,🟠 HIGH
80,21,69,6.67,🟠 HIGH
80,22,76,6.67,🟠 HIGH
80,23,36,6.67,🟠 HIGH
81,0,7,4.6,🟠 HIGH
81,1,2,4.6,🟠 HIGH
81,2,2,4.6,🟠 HIGH
81,3,4,4.6,🟠 HIGH
81,4,3,4.6,🟠 HIGH
81,5,3,4.6,🟠 HIGH
81,6,5,4.6,🟠 HIGH
81,7,1,4.6,🟠 HIGH
81,8,2,4.6,🟠 HIGH
81,22,2,4.6,🟠 HIGH
81,23,2,4.6,🟠 HIGH
82,0,34,6.13,🟠 HIGH
82,1,20,6.13,🟠 HIGH
82,2,17,6.13,🟠 HIGH
82,3,9,6.13,🟠 HIGH
82,4,20,6.13,🟠 HIGH
82,5,47,6.13,🟠 HIGH
82,6,55,6.13,🟠 HIGH
82,7,27,6.13,🟠 HIGH
82,8,8,6.13,🟠 HIGH
82,19,6,6.13,🟠 HIGH
82,20,4,6.13,🟠 HIGH
82,21,51,6.13,🟠 HIGH
82,22,67,6.13,🟠 HIGH
82,23,45,6.13,🟠 HIGH
83,0,55,6.34,🟠 HIGH
83,1,40,6.34,🟠 HIGH
83,2,43,6.34,🟠 HIGH
83,3,74,6.34,🟠 HIGH
83,4,47,6.34,🟠 HIGH
83,5,38,6.34,🟠 HIGH
83,6,19,6.34,🟠 HIGH
83,7,12,6.34,🟠 HIGH
83,8,4,6.34,🟠 HIGH
83,9,5,6.34,🟠 HIGH
83,18,1,6.34,🟠 HIGH
83,19,9,6.34,🟠 HIGH
83,20,7,6.34,🟠 HIGH
83,21,17,6.34,🟠 HIGH
83,22,29,6.34,🟠 HIGH
83,23,50,6.34,🟠 HIGH
84,0,5,7.04,🔴 CRITICAL
84,1,1,7.04,🔴 CRITICAL
84,4,1,7.04,🔴 CRITICAL
84,5,6,7.04,🔴 CRITICAL
84,6,35,7.04,🔴 CRITICAL
84,7,47,7.04,🔴 CRITICAL
84,8,5,7.04,🔴 CRITICAL
84,21,6,7.04,🔴 CRITICAL
84,22,2,7.04,🔴 CRITICAL
84,23,1,7.04,🔴 CRITICAL
85,5,6,3.74,🟡 MEDIUM
85,6,2,3.74,🟡 MEDIUM
85,7,2,3.74,🟡 MEDIUM
86,0,36,7.47,🔴 CRITICAL
86,1,4,7.47,🔴 CRITICAL
86,2,15,7.47,🔴 CRITICAL
86,3,11,7.47,🔴 CRITICAL
86,4,25,7.47,🔴 CRITICAL
86,5,189,7.47,🔴 CRITICAL
86,6,204,7.47,🔴 CRITICAL
86,7,324,7.47,🔴 CRITICAL
86,8,137,7.47,🔴 CRITICAL
86,9,4,7.47,🔴 CRITICAL
86,10,1,7.47,🔴 CRITICAL
86,18,1,7.47,🔴 CRITICAL
86,20,30,7.47,🔴 CRITICAL
86,21,53,7.47,🔴 CRITICAL
86,22,59,7.47,🔴 CRITICAL
86,23,60,7.47,🔴 CRITICAL
87,0,4,3.56,🟡 MEDIUM
87,1,1,3.56,🟡 MEDIUM
87,4,1,3.56,🟡 MEDIUM
87,5,2,3.56,🟡 MEDIUM
87,6,3,3.56,🟡 MEDIUM
87,7,4,3.56,🟡 MEDIUM
87,8,2,3.56,🟡 MEDIUM
87,21,3,3.56,🟡 MEDIUM
87,22,1,3.56,🟡 MEDIUM
87,23,1,3.56,🟡 MEDIUM
88,0,54,7.62,🔴 CRITICAL
88,1,89,7.62,🔴 CRITICAL
88,2,72,7.62,🔴 CRITICAL
88,3,74,7.62,🔴 CRITICAL
88,4,381,7.62,🔴 CRITICAL
88,5,277,7.62,🔴 CRITICAL
88,6,196,7.62,🔴 CRITICAL
88,7,69,7.62,🔴 CRITICAL
88,8,31,7.62,🔴 CRITICAL
88,9,43,7.62,🔴 CRITICAL
88,10,3,7.62,🔴 CRITICAL
88,11,1,7.62,🔴 CRITICAL
88,18,20,7.62,🔴 CRITICAL
88,19,105,7.62,🔴 CRITICAL
88,20,123,7.62,🔴 CRITICAL
88,21,209,7.62,🔴 CRITICAL
88,22,137,7.62,🔴 CRITICAL
88,23,82,7.62,🔴 CRITICAL
89,0,47,8.39,🔴 CRITICAL
89,1,73,8.39,🔴 CRITICAL
89,2,69,8.39,🔴 CRITICAL
89,3,44,8.39,🔴 CRITICAL
89,4,185,8.39,🔴 CRITICAL
89,5,180,8.39,🔴 CRITICAL
89,6,132,8.39,🔴 CRITICAL
89,7,111,8.39,🔴 CRITICAL
89,8,77,8.39,🔴 CRITICAL
89,9,40,8.39,🔴 CRITICAL
89,10,29,8.39,🔴 CRITICAL
89,11,16,8.39,🔴 CRITICAL
89,12,2,8.39,🔴 CRITICAL
89,17,2,8.39,🔴 CRITICAL
89,18,4,8.39,🔴 CRITICAL
89,19,153,8.39,🔴 CRITICAL
89,20,207,8.39,🔴 CRITICAL
89,21,120,8.39,🔴 CRITICAL
89,22,121,8.39,🔴 CRITICAL
89,23,59,8.39,🔴 CRITICAL
90,0,51,6.07,🟠 HIGH
90,1,15,6.07,🟠 HIGH
90,2,31,6.07,🟠 HIGH
90,3,44,6.07,🟠 HIGH
90,4,36,6.07,🟠 HIGH
90,5,38,6.07,🟠 HIGH
90,6,54,6.07,🟠 HIGH
90,7,8,6.07,🟠 HIGH
90,8,12,6.07,🟠 HIGH
90,20,1,6.07,🟠 HIGH
90,21,13,6.07,🟠 HIGH
90,22,4,6.07,🟠 HIGH
90,23,11,6.07,🟠 HIGH
91,0,26,6.91,🟠 HIGH
91,1,9,6.91,🟠 HIGH
91,2,24,6.91,🟠 HIGH
91,3,10,6.91,🟠 HIGH
91,4,48,6.91,🟠 HIGH
91,5,108,6.91,🟠 HIGH
91,6,76,6.91,🟠 HIGH
91,7,55,6.91,🟠 HIGH
91,8,6,6.91,🟠 HIGH
91,9,1,6.91,🟠 HIGH
91,19,19,6.91,🟠 HIGH
91,20,32,6.91,🟠 HIGH
91,21,126,6.91,🟠 HIGH
91,22,64,6.91,🟠 HIGH
91,23,21,6.91,🟠 HIGH
92,0,26,7.61,🔴 CRITICAL
92,1,37,7.61,🔴 CRITICAL
92,2,52,7.61,🔴 CRITICAL
92,3,50,7.61,🔴 CRITICAL
92,4,89,7.61,🔴 CRITICAL
92,5,45,7.61,🔴 CRITICAL
92,6,115,7.61,🔴 CRITICAL
92,7,67,7.61,🔴 CRITICAL
92,8,56,7.61,🔴 CRITICAL
92,9,12,7.61,🔴 CRITICAL
92,18,2,7.61,🔴 CRITICAL
92,19,100,7.61,🔴 CRITICAL
92,20,133,7.61,🔴 CRITICAL
92,21,52,7.61,🔴 CRITICAL
92,22,46,7.61,🔴 CRITICAL
92,23,53,7.61,🔴 CRITICAL
93,0,25,5.43,🟠 HIGH
93,1,25,5.43,🟠 HIGH
93,2,10,5.43,🟠 HIGH
93,3,10,5.43,🟠 HIGH
93,4,47,5.43,🟠 HIGH
93,5,60,5.43,🟠 HIGH
93,6,12,5.43,🟠 HIGH
93,18,1,5.43,🟠 HIGH
93,19,2,5.43,🟠 HIGH
93,20,6,5.43,🟠 HIGH
93,21,56,5.43,🟠 HIGH
93,22,43,5.43,🟠 HIGH
93,23,90,5.43,🟠 HIGH
94,0,12,6.52,🟠 HIGH
94,1,26,6.52,🟠 HIGH
94,2,7,6.52,🟠 HIGH
94,3,7,6.52,🟠 HIGH
94,4,20,6.52,🟠 HIGH
94,5,43,6.52,🟠 HIGH
94,6,16,6.52,🟠 HIGH
94,7,22,6.52,🟠 HIGH
94,8,8,6.52,🟠 HIGH
94,20,5,6.52,🟠 HIGH
94,21,6,6.52,🟠 HIGH
94,22,17,6.52,🟠 HIGH
94,23,21,6.52,🟠 HIGH
95,0,63,5.69,🟠 HIGH
95,1,46,5.69,🟠 HIGH
95,2,102,5.69,🟠 HIGH
95,3,39,5.69,🟠 HIGH
95,4,62,5.69,🟠 HIGH
95,5,255,5.69,🟠 HIGH
95,6,188,5.69,🟠 HIGH
95,7,100,5.69,🟠 HIGH
95,8,31,5.69,🟠 HIGH
95,9,1,5.69,🟠 HIGH
95,20,13,5.69,🟠 HIGH
95,21,87,5.69,🟠 HIGH
95,22,155,5.69,🟠 HIGH
95,23,68,5.69,🟠 HIGH
96,0,28,6.36,🟠 HIGH
96,1,9,6.36,🟠 HIGH
96,2,18,6.36,🟠 HIGH
96,3,7,6.36,🟠 HIGH
96,4,42,6.36,🟠 HIGH
96,5,66,6.36,🟠 HIGH
96,6,52,6.36,🟠 HIGH
96,7,21,6.36,🟠 HIGH
96,8,1,6.36,🟠 HIGH
96,10,1,6.36,🟠 HIGH
96,19,1,6.36,🟠 HIGH
96,20,15,6.36,🟠 HIGH
96,21,77,6.36,🟠 HIGH
96,22,81,6.36,🟠 HIGH
96,23,24,6.36,🟠 HIGH
97,5,21,3.74,🟡 MEDIUM
97,6,22,3.74,🟡 MEDIUM
97,7,5,3.74,🟡 MEDIUM
98,0,14,5.8,🟠 HIGH
98,1,11,5.8,🟠 HIGH
98,2,22,5.8,🟠 HIGH
98,3,12,5.8,🟠 HIGH
98,4,39,5.8,🟠 HIGH
98,5,25,5.8,🟠 HIGH
98,6,35,5.8,🟠 HIGH
98,7,28,5.8,🟠 HIGH
98,8,11,5.8,🟠 HIGH
98,9,2,5.8,🟠 HIGH
98,19,1,5.8,🟠 HIGH
98,20,51,5.8,🟠 HIGH
98,21,77,5.8,🟠 HIGH
98,22,72,5.8,🟠 HIGH
98,23,19,5.8,🟠 HIGH
99,0,19,5.7,🟠 HIGH
99,1,23,5.7,🟠 HIGH
99,2,85,5.7,🟠 HIGH
99,3,51,5.7,🟠 HIGH
99,4,38,5.7,🟠 HIGH
99,5,24,5.7,🟠 HIGH
99,6,9,5.7,🟠 HIGH
99,7,1,5.7,🟠 HIGH
99,8,2,5.7,🟠 HIGH
99,19,3,5.7,🟠 HIGH
99,20,9,5.7,🟠 HIGH
99,21,32,5.7,🟠 HIGH
99,22,30,5.7,🟠 HIGH
99,23,43,5.7,🟠 HIGH
100,0,6,5.45,🟠 HIGH
100,1,6,5.45,🟠 HIGH
100,4,1,5.45,🟠 HIGH
100,5,5,5.45,🟠 HIGH
100,6,9,5.45,🟠 HIGH
100,8,3,5.45,🟠 HIGH
100,20,1,5.45,🟠 HIGH
100,21,2,5.45,🟠 HIGH
100,22,2,5.45,🟠 HIGH
100,23,2,5.45,🟠 HIGH
101,0,17,7.08,🔴 CRITICAL
101,1,23,7.08,🔴 CRITICAL
101,2,13,7.08,🔴 CRITICAL
101,3,14,7.08,🔴 CRITICAL
101,4,30,7.08,🔴 CRITICAL
101,5,59,7.08,🔴 CRITICAL
101,6,43,7.08,🔴 CRITICAL
101,7,9,7.08,🔴 CRITICAL
